,jurisdiction,case_id,hash_name,entry_date,resolution,total_decisions
36862,nyed,2:16-cv-02087,b'998956231aee3b182ad59265',04/15/2016,0,63
36863,mad,1:16-cv-11439,b'18cdd448c4467b61d6d0f041',07/11/2016,1,13
36864,scd,5:16-cv-02195,b'c037da16fce6a43afda1e95b',07/05/2016,1,46
36865,nyed,1:16-cv-05973,b'aef0af605a4fd26589475e83',05/30/2017,-1,30
36866,cacd,5:16-cv-01889,b'1180fbb0e1b64dc3d3b50aa6',09/09/2016,1,52
36867,cacd,5:16-cv-00084,b'fcdd177f5b7be5e77a57fa05',01/19/2016,-1,63
36868,txed,9:16-cv-00080,b'e23cbb80b14921f623e750a2',01/26/2017,-1,7
36869,ctd,3:16-cv-00160,b'9db1c7b06f5c744431ad63c2',02/05/2016,1,6
36870,utd,2:16-cv-00341,b'9b2d432fd997c355ec63b731',04/25/2016,0,13
36871,nvd,2:16-cv-00369,b'e93760cf4207cb669840fc61',03/10/2017,1,41
36872,msnd,3:16-cv-00227,b'7ecb7f16dbee2608d9909983',10/05/2016,1,27
36873,mnd,0:16-cv-00573,b'ac33c7467fa0b1bff7c3ca6f',03/30/2016,-1,12
36874,ncmd,1:16-cv-00277,b'd90702019e941d9908c71fcf',04/05/2016,1,5
36875,ncwd,5:16-cv-00100,b'5c856a26a265d66af3d90bae',06/20/2016,1,26
36876,ord,3:16-cv-02167,b'3846ba3d0a1457fe6c94a9c7',11/18/2016,1,8
36877,cand,4:16-cv-04135,b'f28bc70ed8e8b0da15b8a06b',07/25/2016,1,20
36878,cacd,2:16-cv-01169,b'0d5153b8b6d5a8a522a45255',02/25/2016,-1,56
36879,gud,1:16-cv-00018,b'5ff53b60a5b562f8074e8ec0',04/08/2016,-1,5
36880,ohsd,2:16-cv-00342,b'22b5454c4236e34bf4c3ec9c',04/19/2016,1,27
36881,vaed,1:16-cv-01044,b'19a4dc7fcec21627b4af53c8',08/19/2016,-1,4
36882,njd,2:16-cv-08651,b'1f18b0d33f1ca5c2d3c25d21',12/07/2016,1,22
36883,kyed,7:16-cv-00171,b'44476d89902bf6f95974cdad',08/08/2016,1,48
36884,wiwd,3:16-cv-00249,b'aadbabae4fb30d8d6c336f5b',05/12/2016,1,50
36885,flmd,5:16-cv-00082,b'dd76b0991fc4be2692f1fd50',03/31/2016,1,42
36886,ord,3:16-cv-02292,b'8eae08aee67ce85babd4ba6c',01/19/2017,1,33
36887,ncwd,5:16-cv-00068,b'4a3aa85b15b6ae6b17be5a24',05/09/2016,1,41
36888,alnd,3:16-cv-01829,b'b110b272b18e4df3c0f9b8bf',11/10/2016,1,78
36889,nyed,1:16-cv-01199,b'99b4d69b744766d8a7c200b0',04/13/2016,1,34
36890,ared,4:16-cv-00534,b'b09e8410dd85b252a00ab05e',08/17/2016,1,45
36891,njd,2:16-cv-01062,b'fb2d2ad39af8755b52210cc7',03/01/2016,1,3
36892,cacd,8:16-cv-01222,b'37e4134e0b215411236c42cb',02/06/2019,1,32
36893,cacd,2:16-cv-06017,b'9c8d2513baae7aa0afee263d',08/25/2016,-1,57
36894,azd,3:16-cv-08220,b'5c7d2f78d7d801d40495d057',12/20/2016,1,1
36895,mtd,4:16-cv-00103,b'a7ccaca167f94e6185ae453a',11/14/2016,1,1
36896,cand,3:16-cv-06149,b'd16499b0fe4b1694d55f44fa',11/14/2016,1,26
36897,nysd,1:16-cv-03605,b'd18ce1952c7e3f3df1b183b3',07/11/2017,1,495
36898,ilsd,3:16-cv-01368,b'3bc1c18b674cf2eb4bdaee18',02/10/2017,1,24
36899,cacd,5:16-cv-02339,b'4104e83f47ce8c44b05c172f',11/14/2016,-1,51
36900,ohsd,3:16-cv-00291,b'7ad873ffe1261fa3a686237d',07/08/2016,1,86
36901,utd,2:16-cv-00402,b'950e93d5714e3b0d448882fc',05/16/2016,1,10
36902,ilcd,4:16-cv-04037,b'555b5b314aa928a6d69212ec',12/06/2016,1,90
36903,njd,2:16-cv-00769,b'5030e4f5999f1bda2ad8e497',06/08/2016,1,22
36904,arwd,5:16-cv-05052,b'e19f662586d86c732d39a552',03/03/2016,1,57
36905,ded,1:16-cv-00094,b'057164f5287854febd320465',02/24/2016,-1,9
36906,okwd,5:16-cv-00370,b'06a7916f389630c08d18d01e',04/19/2016,1,17
36907,oked,6:16-cv-00077,b'7507fd27d6f18330e27d88fe',02/29/2016,0,97
36908,cacd,2:16-cv-01176,b'48fae50b2a7d0a24699a64ac',02/25/2016,-1,35
36909,mad,1:16-cv-10719,b'e26dc7c55f677d3d85097a55',04/19/2016,1,12
36910,ncwd,5:16-cv-00146,b'94027d399cea836dd8fd5c22',07/29/2016,1,37
36911,wawd,3:16-cv-05662,b'1e05acbd8b1035e499ba1f99',07/29/2016,1,39
36912,med,1:16-cv-00351,b'7d41880f48d2d80dfac3894a',06/28/2016,1,11
36913,scd,1:16-cv-03465,b'f9118c49ec9324ea63285ce4',10/24/2016,1,33
36914,nynd,3:16-cv-00335,b'2d76e097131c96d74dfb5e0c',03/23/2016,1,34
36915,ilcd,4:16-cv-04274,b'f4f83183599c5531418bb27a',12/23/2016,-1,79
36916,scd,1:16-cv-00093,b'9b81935957a7ed98fd0c4c7c',01/12/2016,1,20
36917,caed,1:16-cv-00414,b'50f8be87a561911639d77cca',07/27/2016,-1,16
36918,wawd,2:16-cv-01009,b'0bdcd1c6ba21fba68bd46058',07/06/2016,1,49
36919,tned,2:16-cv-00287,b'1be10c4e725b45f4673f4d93',09/07/2016,1,34
36920,nyed,1:16-cv-04468,b'b59943978a0ba1bfdfdc2dae',08/08/2016,0,56
36921,paed,5:16-cv-04014,b'd060023ef3ee8a9e2473cc5c',08/08/2016,-10,9
36922,flmd,3:16-cv-01322,b'44472fdc9733098218fe5a14',10/21/2016,-1,4
36923,alnd,7:16-cv-01596,b'b110b272b18e4df3c0f9b8bf',10/03/2016,1,78
36924,waed,1:16-cv-03100,b'37e7784b057d0e904f0671ba',05/31/2016,1,31
36925,cacd,2:16-cv-00576,b'c53ad4b10c1f11497e9bb4e0',01/28/2016,1,34
36926,oked,6:16-cv-00024,b'bcab51f8db1f5ad609dbf781',01/21/2016,1,41
36927,nmd,1:16-cv-00982,b'2da6291440c093443a7b1125',09/02/2016,1,19
36928,cacd,2:16-cv-04466,b'f9f1f57f1917bd9ec24263d1',07/05/2016,-1,55
36929,okwd,5:16-cv-00997,b'79e56f7a9260bb4268396c9f',09/01/2016,1,26
36930,nysd,1:16-cv-01543,b'9e85b9531d2793cf91ad0e66',03/02/2016,1,6
36931,azd,2:16-cv-02554,b'e08e427076bcc261662e25dc',07/28/2016,0,14
36932,mssd,2:16-cv-00013,b'15fba8e3d24ece33d6d8e135',02/02/2016,1,35
36933,ohsd,2:16-cv-00742,b'7c69df2ed98b697ad435acab',08/01/2016,1,6
36934,oknd,4:16-cv-00088,b'c64655bbdf8753e7dee95676',02/16/2016,1,16
36935,ohnd,1:16-cv-03059,b'5f4bb09fc80f40344a5d47f2',12/22/2016,1,54
36936,oked,6:16-cv-00124,b'7507fd27d6f18330e27d88fe',04/11/2016,1,97
36937,mied,2:16-cv-14015,b'e10d4bc2732fbd8be14e4e64',11/30/2016,1,10
36938,nyed,1:16-cv-05089,b'd3d29db53639d6257cf4d506',10/11/2016,1,31
36939,nmd,1:16-cv-00490,b'a2029c9831f9d7c9c5db387d',05/26/2016,0,5
36940,nywd,1:16-cv-00876,b'1f16d21736b853143280f6d8',11/01/2016,0,12
36941,azd,2:16-cv-02712,b'40a8d35c5e4dc62cf88e545e',08/16/2016,1,20
36942,moed,2:16-cv-00081,b'43701de2e6e182e6ddccd8f4',11/21/2016,1,7
36943,oked,6:16-cv-00167,b'7507fd27d6f18330e27d88fe',05/10/2016,1,97
36944,caed,1:16-cv-01127,b'940b4c274e9f9586e55bf911',08/03/2016,1,37
36945,alnd,2:16-cv-01697,b'b8b83c62004de8daa3f1d6ac',11/29/2016,1,39
36946,cacd,8:16-cv-00928,b'd4f3631918e5e7507b69e62e',05/25/2016,1,25
36947,cacd,5:16-cv-02059,b'cdd86132f884cefe377d49b2',09/30/2016,-1,31
36948,cacd,2:16-cv-08376,b'd7e22a990ee03d9420abebe0',11/21/2016,-1,60
36949,arwd,2:16-cv-02127,b'f0a4269d3868aa185f8fd8e5',06/10/2016,1,130
36950,cacd,8:16-cv-01049,b'059a7de3b43b31511614b07f',06/07/2016,1,27
36951,cand,5:16-cv-06741,b'15fb5a10146e9a3738afade8',11/23/2016,1,40
36952,cacd,8:16-cv-00519,b'64c30b7dcce11e65b553663a',03/21/2016,1,21
36953,azd,4:16-cv-00021,b'1672ff6138be136d44eb300f',01/14/2016,1,3
36954,cand,5:16-cv-06270,b'a511f6eccbc725cf70e5b2bb',11/01/2016,1,28
36955,mdd,1:16-cv-00759,b'edde799f9680130acda64e48',03/17/2016,1,101
36956,pamd,3:16-cv-02007,b'660cd9a299016b49d2bab076',10/04/2016,1,49
36957,waed,1:16-cv-03008,b'afb2012abb362f9c4f777d1a',01/15/2016,1,15
36958,azd,2:16-cv-04029,b'db90cca795afeee76ff9c50b',12/28/2016,1,14
36959,arwd,6:16-cv-06011,b'e7903a20b01663782969d17c',02/09/2016,1,119
36960,moed,4:16-cv-02046,b'd95f5ac62b2c7f9c0b199afe',12/22/2016,1,27
36961,arwd,2:16-cv-02133,b'94d5ce4b01309fadb500c20b',06/17/2016,1,133
36962,flmd,3:16-cv-01414,b'cb919977fd70657fca2184dc',11/14/2016,1,27
36963,kyed,5:16-cv-00072,b'0baefa88b7843f3a7f499e4f',03/03/2016,1,27
36964,nywd,1:16-cv-00560,b'5aca2b76fe577bfaffa3cf48',07/11/2016,0,6
36965,cacd,5:16-cv-00847,b'119a02b4ed9c1f8b3667ea4d',05/01/2016,1,53
36966,caed,1:16-cv-01763,b'940b4c274e9f9586e55bf911',11/22/2016,1,37
36967,rid,1:16-cv-00052,b'bcb5ba6dca57c8071bb77cc4',02/10/2016,1,37
36968,akd,3:16-cv-00123,b'd6c9492849a60d2e0f25377f',06/15/2016,1,7
36969,cacd,8:16-cv-00324,b'd4f3631918e5e7507b69e62e',02/26/2016,1,25
36970,casd,3:16-cv-00829,b'71fbb61249f1037edd970d03',04/22/2016,1,19
36971,almd,3:16-cv-00382,b'4172857be3cf922a8007cc46',05/31/2016,1,11
36972,ohsd,2:16-cv-00918,b'5aa7fd4626726afd3f9624b0',09/29/2016,1,43
36973,mied,2:16-cv-10989,b'0d15f8bece9e6fdfccdf8f65',03/23/2016,1,4
36974,wiwd,3:16-cv-00165,b'7bf5a410e9da002df489c55b',03/30/2016,1,41
36975,ohsd,2:16-cv-00396,b'22b5454c4236e34bf4c3ec9c',05/05/2016,1,27
36976,paed,2:16-cv-06561,b'b63ab9783ca6b2a2ff8102a5',01/03/2017,1,2
36977,pamd,3:16-cv-00367,b'660cd9a299016b49d2bab076',03/04/2016,1,49
36978,nyed,1:16-cv-01677,b'43e2e12ff017c35ef7e491c6',04/15/2016,1,28
36979,cand,4:16-cv-06839,b'7e570c2f883d8146ab6ceb8c',12/07/2016,1,16
36980,cacd,5:16-cv-01799,b'4104e83f47ce8c44b05c172f',09/12/2016,-1,51
36981,pawd,2:16-cv-01731,b'abd22295756abfd1406fdd4d',11/28/2016,-1,5
36982,arwd,1:16-cv-01077,b'94d5ce4b01309fadb500c20b',09/01/2016,1,133
36983,flmd,6:16-cv-00436,b'1dec31d3ede191dfdf43d9f3',03/17/2016,1,32
36984,caed,2:16-cv-00986,b'18302b3ec4d7eb3ba87c548e',05/25/2016,1,19
36985,wvnd,5:16-cv-00086,b'dde16fa2a83301993a4c0375',06/16/2016,0,6
36986,utd,2:16-cv-01093,b'4c452ee30609153fe30b79b0',10/27/2016,1,12
36987,nysd,1:16-cv-06180,b'd18ce1952c7e3f3df1b183b3',08/05/2016,-1,495
36988,cacd,2:16-cv-03053,b'07a45193f8ae8a353601153f',05/04/2016,1,21
36989,mnd,0:16-cv-01150,b'224c349e2e4ea6411510fb33',06/08/2016,-1,11
36990,caed,2:16-cv-01490,b'a45601f8b6d9c5c8f0b170a4',07/01/2016,1,33
36991,nywd,6:16-cv-06230,b'a2e5795d57e123ae258c68e9',09/30/2016,1,100
36992,scd,0:16-cv-03984,b'c037da16fce6a43afda1e95b',01/10/2017,1,46
36993,wawd,2:16-cv-01405,b'c669f06adea73fc5155b578e',09/07/2016,1,51
36994,wawd,2:16-cv-00245,b'0bdcd1c6ba21fba68bd46058',02/22/2016,1,49
36995,flsd,0:16-cv-60374,b'4fbaba9741cb0e958a71fff9',02/24/2016,-1,60
36996,arwd,2:16-cv-02267,b'f0a4269d3868aa185f8fd8e5',11/21/2016,1,130
36997,cacd,2:16-cv-03186,b'802e11e0b004931962de1753',05/11/2016,1,29
36998,wawd,3:16-cv-06056,b'0bdcd1c6ba21fba68bd46058',12/29/2016,1,49
36999,nysd,1:16-cv-00357,b'cf314305bbe9aff389df8dc0',03/02/2016,-10,14
37000,cacd,2:16-cv-02633,b'73d0d87f32b46cbb4a3ee787',08/04/2016,-10,56
37001,wawd,2:16-cv-01865,b'611c6951b2087158868ae40d',12/08/2016,1,29
37002,ncwd,3:16-cv-00102,b'3f68f276f1ded210394234fa',03/04/2016,-1,37
37003,moed,4:16-cv-01377,b'f610e46c0d40d98f9bb63a79',08/26/2016,1,22
37004,ohsd,3:16-cv-00231,b'e0ecaf01dcb8fd7dbba66875',06/13/2016,1,48
37005,flsd,2:16-cv-14464,b'3fd9af44fa8d3843eee56b5c',10/26/2016,-10,89
37006,ared,5:16-cv-00060,b'8bdf7e58615fc3f83a5f0c1d',03/01/2016,1,20
37007,oked,6:16-cv-00314,b'7507fd27d6f18330e27d88fe',07/19/2016,1,97
37008,cacd,2:16-cv-04154,b'059a7de3b43b31511614b07f',06/14/2016,1,27
37009,arwd,2:16-cv-02005,b'e19f662586d86c732d39a552',01/07/2016,1,57
37010,okwd,5:16-cv-01118,b'93f2d73903b0b7ec5cca703a',10/04/2016,-1,14
37011,ord,6:16-cv-01423,b'6bc5caf667c264eb9eca4402',07/19/2016,1,52
37012,ohnd,1:16-cv-00687,b'86f14d2d6d52135cfcada609',03/31/2016,1,33
37013,nywd,1:16-cv-00645,b'c2acb1519e8f6e8a0078934e',09/18/2017,1,67
37014,wawd,2:16-cv-00545,b'041d00de90115407b8afc4e5',04/15/2016,1,36
37015,ohnd,1:16-cv-00065,b'f5a5d85046f261c9c6554e23',01/21/2016,1,10
37016,nhd,1:16-cv-00215,b'4b5e1de9b54987143c92196a',06/06/2016,1,12
37017,tnmd,2:16-cv-00061,b'3acf71bbae72db98299bedcf',08/25/2016,1,23
37018,txnd,3:16-cv-00853,b'0a8a4ff34c1087479c6f8838',03/28/2016,1,8
37019,nysd,1:16-cv-07604,b'62dd92ebf3bcc004acbdf6c3',09/30/2016,1,14
37020,vaed,2:16-cv-00743,b'a0d2be61d05e092bbec5a768',01/04/2017,1,23
37021,cand,3:16-cv-07086,b'7c7e61c2f8ac030b21f55967',03/28/2017,-10,20
37022,mied,2:16-cv-12950,b'b9c8baec7249ded6f72859ad',08/22/2016,1,2
37023,ilcd,1:16-cv-01468,b'f4f83183599c5531418bb27a',12/21/2016,1,79
37024,nmd,1:16-cv-00826,b'933288ace8d0dc7cd7b49c85',08/23/2016,1,23
37025,alsd,1:16-cv-00273,b'd66fc1665d1e1899fde85ae1',09/28/2016,-1,14
37026,scd,8:16-cv-00445,b'e68c2c32b01d5e9a302a601d',03/03/2016,1,39
37027,hid,1:16-cv-00304,b'9acb2172c3b83a2ee62beeab',07/22/2016,1,4
37028,flmd,8:16-cv-00498,b'35cff04ec39ba6a699b9ca1c',04/05/2016,1,22
37029,cacd,5:16-cv-00329,b'655dd2101c1f1f9a7197422e',03/04/2016,-1,57
37030,pamd,3:16-cv-01787,b'fd4a4a709269c211ce5e0b72',08/31/2016,1,23
37031,okwd,5:16-cv-01082,b'f636105969d82e30df98d302',09/27/2016,1,13
37032,caed,2:16-cv-01024,b'a3d3dfcf6e14f4c8a8f70fea',05/17/2016,1,35
37033,pamd,3:16-cv-02443,b'660cd9a299016b49d2bab076',12/14/2016,1,49
37034,cacd,2:16-cv-02194,b'7083c6554f84e31bd35d491e',06/20/2016,1,22
37035,caed,2:16-cv-02308,b'd849ddc62508b58c586a49d2',10/25/2016,1,40
37036,nysd,1:16-cv-01567,b'927631bb1f328a848f481689',03/08/2016,-1,19
37037,caed,2:16-cv-02211,b'd353eaf0b01a9e2fdfdd6e4a',01/19/2017,1,25
37038,oked,6:16-cv-00116,b'7507fd27d6f18330e27d88fe',04/04/2016,0,97
37039,nysd,7:16-cv-06520,b'e0a395cbc53649ac9e22e0bb',08/19/2016,1,24
37040,wawd,2:16-cv-00369,b'e619a46bc2b122385f10495d',03/15/2016,1,59
37041,waed,1:16-cv-03032,b'65dc5b54f5ccf8f79a504dcc',03/07/2016,1,42
37042,ilcd,3:16-cv-03032,b'56be63f9b2cc48f7c2e00064',06/03/2016,-10,45
37043,utd,1:16-cv-00048,b'9b2d432fd997c355ec63b731',05/03/2016,1,13
37044,mssd,3:16-cv-00374,b'c87cda2765ba7236b89209dd',08/02/2016,1,22
37045,scd,9:16-cv-03464,b'1fceedd6ded429b826e22efa',10/25/2016,1,37
37046,pawd,2:16-cv-00033,b'3898c3844b1e83dcb4e328a7',01/13/2016,1,89
37047,ohnd,1:16-cv-02603,b'ba2d0d850bb15b28860d4505',11/29/2016,1,34
37048,tnmd,2:16-cv-00068,b'3acf71bbae72db98299bedcf',09/13/2016,1,23
37049,njd,2:16-cv-03978,b'8adb1522e8657578c0c347c2',11/14/2016,-10,18
37050,flsd,0:16-cv-61052,b'c7259a2986bfc07fab814bbd',06/08/2016,1,49
37051,idd,1:16-cv-00424,b'16cabb30a7d4240329e0aca5',09/20/2016,0,8
37052,scd,4:16-cv-03304,b'28672bc6fad1eabb6a295d52',10/06/2016,1,2
37053,ilcd,4:16-cv-04057,b'56be63f9b2cc48f7c2e00064',04/27/2016,1,45
37054,oked,6:16-cv-00222,b'7c5572162c7ddb96510ec505',05/31/2016,1,66
37055,ohnd,1:16-cv-01289,b'5fe5c2eb5afbb7d4cbc3e2c9',06/17/2016,1,24
37056,iasd,4:16-cv-00062,b'ee3ccfe4afcec74090264bee',03/08/2016,1,36
37057,flmd,8:16-cv-01365,b'ea8254f050e39844cd6e1b35',06/02/2016,1,51
37058,cacd,2:16-cv-06622,b'9c8d2513baae7aa0afee263d',10/22/2016,1,57
37059,nyed,2:16-cv-04833,b'd3d29db53639d6257cf4d506',10/25/2019,0,31
37060,alnd,5:16-cv-01853,b'923739e51770bb4909da6e87',11/17/2016,1,60
37061,alnd,2:16-cv-00585,b'b110b272b18e4df3c0f9b8bf',04/12/2016,-1,78
37062,ohnd,1:16-cv-01696,b'86f14d2d6d52135cfcada609',07/01/2016,0,33
37063,nysd,1:16-cv-00595,b'64f78ed6d501542be9d8c0bb',04/18/2016,1,17
37064,vaed,3:16-cv-00971,b'76b2bf73a20c04b0a8c0dae1',01/27/2017,1,8
37065,nywd,1:16-cv-00101,b'c75bf0b3d80ff8a54ef88e88',02/26/2016,1,112
37066,nywd,6:16-cv-06494,b'd53285fdcb96498fa59bd7f7',07/28/2016,1,21
37067,ncwd,5:16-cv-00043,b'cd88a8a84d60fae85e86e509',03/11/2016,1,29
37068,utd,1:16-cv-00002,b'3cbc683e701f39931b601824',01/11/2016,1,12
37069,cand,4:16-cv-01663,b'70d969f7a1562030e29c2bab',04/13/2016,1,20
37070,pamd,3:16-cv-02451,b'262d9a4127d00912886742bb',01/12/2017,-999,35
37071,wawd,2:16-cv-00415,b'041d00de90115407b8afc4e5',03/23/2016,1,36
37072,ohsd,1:16-cv-00967,b'd1a91cc30c17f4f6141a7b3f',10/03/2016,1,36
37073,oked,6:16-cv-00332,b'bcab51f8db1f5ad609dbf781',08/01/2016,1,41
37074,utd,2:16-cv-01082,b'9d5319c1d4a1f55b8a244014',10/27/2016,1,15
37075,kyed,2:16-cv-00090,b'd5698267793546afa3f3e7b1',06/17/2016,0,17
37076,arwd,3:16-cv-03077,b'94d5ce4b01309fadb500c20b',06/21/2016,1,133
37077,wawd,2:16-cv-00601,b'0bdcd1c6ba21fba68bd46058',04/27/2016,1,49
37078,flmd,8:16-cv-01680,b'dad748bc490951bfcef6346a',06/28/2016,1,64
37079,mdd,1:16-cv-00267,b'edde799f9680130acda64e48',02/02/2016,1,101
37080,ord,3:16-cv-00239,b'92a6367cd7ad8e4ba50851e5',02/11/2016,1,25
37081,mowd,4:16-cv-00146,b'923d14cc2be3ef04ae096c65',03/01/2016,1,13
37082,tned,3:16-cv-00195,b'4dca0f6aca3900712718e8f9',04/27/2016,1,2
37083,lamd,3:16-cv-00479,b'6c19aab3796a25e10fcecb0e',08/04/2016,1,10
37084,oknd,4:16-cv-00087,b'c64655bbdf8753e7dee95676',02/16/2016,1,16
37085,nysd,1:16-cv-00818,b'6012eacdf5c4a047cb86814b',02/08/2016,1,20
37086,cand,5:16-cv-05384,b'9f68d3df7c2b637ef179fe63',09/28/2016,1,33
37087,arwd,3:16-cv-03007,b'94d5ce4b01309fadb500c20b',01/14/2016,1,133
37088,cacd,2:16-cv-02876,b'aa1abaeef28efa78e7d56660',05/04/2016,1,28
37089,ilsd,3:16-cv-01095,b'301d1d879ab58a3fcf4ced2e',10/17/2016,1,52
37090,ilsd,3:16-cv-00971,b'301d1d879ab58a3fcf4ced2e',09/20/2016,1,52
37091,cacd,2:16-cv-06089,b'07a45193f8ae8a353601153f',08/16/2016,1,21
37092,flnd,4:16-cv-00028,b'05b28f96c5220b836b379b3d',01/20/2016,-1,22
37093,cacd,5:16-cv-01569,b'e72be88fd8e3d0c0eff204ea',08/02/2016,1,23
37094,flmd,8:16-cv-02890,b'dd76b0991fc4be2692f1fd50',10/13/2016,1,42
37095,flnd,1:16-cv-00325,b'05b28f96c5220b836b379b3d',11/17/2016,1,22
37096,azd,3:16-cv-08117,b'61db6383212a4c7070613737',06/08/2016,1,12
37097,caed,2:16-cv-00946,b'834b1aca61bd0b765112cc22',05/25/2016,1,46
37098,alnd,6:16-cv-01791,b'd4aa052936954d5b22238165',11/08/2016,1,38
37099,ksd,6:16-cv-01429,b'495efe08b316a61f0711da36',12/06/2016,1,15
37100,cacd,2:16-cv-02467,b'c53ad4b10c1f11497e9bb4e0',04/11/2016,0,34
37101,tned,2:16-mc-00009,b'1be10c4e725b45f4673f4d93',10/27/2016,0,34
37102,flnd,3:16-cv-00583,b'bb3590cbe4df8772440aca5a',12/06/2016,1,7
37103,cacd,5:16-cv-01265,b'655dd2101c1f1f9a7197422e',06/24/2016,-1,57
37104,flsd,0:16-cv-60531,b'4fbaba9741cb0e958a71fff9',03/17/2016,1,60
37105,arwd,5:16-cv-05328,b'e7903a20b01663782969d17c',11/14/2016,1,119
37106,cacd,2:16-cv-07393,b'efcd3a09f844f475e77f4702',10/13/2016,-1,55
37107,miwd,1:16-cv-01418,b'e209375ea4d6b7e143772023',12/21/2016,1,42
37108,txnd,4:16-cv-00179,b'4d48f99a751176027b54123b',03/04/2016,-1,17
37109,cacd,5:16-cv-01358,b'ec834591d9519b7dba1c613c',07/01/2016,-1,52
37110,okwd,5:16-cv-00483,b'cf241b0e3d237887d7eea978',05/24/2016,1,25
37111,cand,3:16-cv-02757,b'dbd2acd970858f3088d5e388',05/26/2016,1,22
37112,msnd,3:16-cv-00155,b'4fe7b805492ae4c389360a3c',07/14/2017,-1,18
37113,nywd,6:16-cv-06780,b'a2e5795d57e123ae258c68e9',12/20/2016,-1,100
37114,txwd,1:16-cv-00442,b'0564ef708bbb470b35540780',08/01/2016,1,24
37115,ohnd,5:16-cv-02312,b'5f4bb09fc80f40344a5d47f2',01/31/2017,1,54
37116,kyed,7:16-cv-00248,b'6833329615eedca191550f4f',11/10/2016,1,39
37117,alnd,5:16-cv-00054,b'574a9f2bb9c8f56fa09bb2ec',01/12/2016,1,15
37118,wawd,2:16-cv-00167,b'9b50f29da0c6c7ae569906d2',04/28/2016,-1,28
37119,txnd,2:16-cv-00251,b'a70202bbc0f8ad7a68d6bbe6',11/22/2016,1,11
37120,cand,3:16-cv-00796,b'7c7e61c2f8ac030b21f55967',03/25/2016,-1,20
37121,cacd,5:16-cv-01885,b'fcdd177f5b7be5e77a57fa05',09/08/2016,-1,63
37122,paed,2:16-cv-03935,b'd4e9ffe00cabb698e94dbf1c',07/26/2016,1,11
37123,caed,2:16-cv-00912,b'834b1aca61bd0b765112cc22',06/02/2016,1,46
37124,cacd,5:16-cv-00415,b'c6f5864ac14d119861f272f2',03/14/2016,-1,47
37125,dcd,1:16-cv-02057,b'a0f06e3a0c6ca7aa1575f9ca',10/14/2016,1,3
37126,casd,3:16-cv-01285,b'23e9ed936320d92cb982a2ee',06/10/2016,-1,34
37127,ilsd,3:16-cv-00092,b'3bc1c18b674cf2eb4bdaee18',02/17/2016,1,24
37128,tned,3:16-cv-00202,b'b9b12ca16112e06fb2260e24',05/12/2016,1,17
37129,nywd,1:16-cv-00117,b'c2acb1519e8f6e8a0078934e',03/02/2016,1,67
37130,caed,2:16-cv-00550,b'6566dc8761ff9424285347b8',03/21/2016,-1,38
37131,flmd,8:16-cv-02916,b'ea3c955146199a39668db16c',10/26/2016,1,84
37132,flmd,3:16-cv-01442,b'cb919977fd70657fca2184dc',11/23/2016,1,27
37133,ohsd,1:16-cv-00731,b'de531addfd11c9cd6b73f5c3',07/07/2016,1,38
37134,cacd,5:16-cv-01715,b'538da23154b1ca00659154d6',08/15/2016,1,26
37135,tnmd,3:16-cv-03010,b'c9b41ef30a65055b3d89da69',11/21/2016,0,7
37136,mdd,8:16-cv-02886,b'664d82e207619ed894789db3',09/02/2016,1,21
37137,moed,4:16-cv-00534,b'304ec12aac4ed59859c1607b',04/19/2016,1,15
37138,mad,1:16-cv-11027,b'63fb1369398b748f041af729',06/10/2016,1,2
37139,cacd,8:16-cv-02078,b'f479d3d5f8900f642be1ac64',11/21/2016,1,29
37140,njd,2:16-cv-08635,b'e24f2e141dc49ad95c4cbba7',11/28/2016,1,6
37141,laed,2:16-cv-00229,b'578227a86aeeb0d3ae15a991',01/13/2016,1,7
37142,waed,2:16-cv-00384,b'2da03c335581be91db9168fb',11/01/2016,-1,21
37143,moed,4:16-cv-01404,b'116d0683d6bf6641d96a022f',09/06/2016,1,17
37144,moed,4:16-cv-00541,b'0128728a1abd8623efb3d8e5',07/27/2016,-999,20
37145,txsd,4:16-cv-03607,b'1003f3b2a456b07ab2f4d9d7',10/31/2017,1,8
37146,flmd,6:16-cv-02185,b'2a64c4a6c7cfb6fe5cb14d53',12/21/2016,1,13
37147,cod,1:16-cv-00143,b'dd9925435978ff9942f7c282',03/14/2016,1,374
37148,miwd,1:16-cv-00101,b'7ccc708c209ae63857c95c85',02/01/2016,1,42
37149,azd,2:16-cv-02669,b'e6aed6682b69fa21a7841f67',01/13/2017,1,4
37150,waed,1:16-cv-03205,b'45f2484eec19ad73519057f3',11/14/2016,1,17
37151,pamd,3:16-cv-02046,b'220c6b8c0c41b3066904d61e',12/02/2016,1,15
37152,mdd,8:16-cv-03140,b'cec45f016681a5629fb74eb0',09/16/2016,1,32
37153,oked,6:16-cv-00345,b'7507fd27d6f18330e27d88fe',08/10/2016,1,97
37154,nyed,2:16-cv-04631,b'3a8852ce4f166631903bde6d',08/10/2016,0,64
37155,mowd,5:16-cv-06145,b'231ef2697285c37c80946525',10/26/2016,1,44
37156,nyed,1:16-cv-01853,b'9ec59840cbce5af453244c75',11/15/2018,-1,1
37157,alsd,1:16-cv-00052,b'd66fc1665d1e1899fde85ae1',01/29/2016,0,14
37158,nynd,5:16-cv-00262,b'2b6997789e45609886947355',03/07/2016,1,40
