,jurisdiction,case_id,hash_name,entry_date,resolution,total_decisions
29667,paed,2:16-cv-01492,b'4689dd19972b2877f1125500',04/05/2016,1,22
29668,flmd,8:16-cv-03473,b'35cff04ec39ba6a699b9ca1c',12/23/2016,1,22
29669,miwd,1:16-cv-00500,b'5590c6893d8e053d2604a9ab',05/13/2016,1,47
29670,cand,5:16-cv-00837,b'15fb5a10146e9a3738afade8',02/19/2016,-1,40
29671,ilsd,3:16-cv-01257,b'301d1d879ab58a3fcf4ced2e',11/17/2016,0,52
29672,cacd,2:16-cv-07980,b'119a02b4ed9c1f8b3667ea4d',10/27/2016,-1,53
29673,ared,3:16-cv-00294,b'0150d65753172cf27fdb0148',10/20/2016,1,46
29674,lamd,3:16-cv-00068,b'abc4fca1a5e6cec3a85223c8',02/16/2016,-1,7
29675,ared,3:16-cv-00005,b'f60fc51637788f30bf231cfa',01/11/2016,1,44
29676,wiwd,3:16-cv-00420,b'aadbabae4fb30d8d6c336f5b',06/16/2016,1,50
29677,nyed,1:16-mc-02014,b'b59943978a0ba1bfdfdc2dae',08/05/2016,-1,56
29678,scd,2:16-cv-00583,b'488497ee137d965caefd2826',02/29/2016,1,38
29679,kywd,3:16-cv-00628,b'ed96f23a3cb1128791103e7a',11/10/2016,1,4
29680,mdd,1:16-cv-00715,b'dc1e0bf543c0499176a64f0d',03/15/2016,1,15
29681,ord,3:16-cv-00793,b'f117ab55bc1a816c5bc36605',05/10/2016,1,28
29682,akd,1:16-cv-00007,b'8efc7016806496a1250bd1cf',03/28/2016,-1,28
29683,nysd,1:16-cv-06698,b'd18ce1952c7e3f3df1b183b3',10/26/2016,-1,495
29684,wvnd,5:16-cv-00047,b'dde16fa2a83301993a4c0375',04/08/2016,0,6
29685,cand,3:16-cv-04435,b'a573fca7803561b397771bee',08/15/2016,1,19
29686,nvd,2:16-cv-01048,b'5710fbc053d6f2a7972fd0a0',05/18/2016,1,20
29687,txed,5:16-cv-00167,b'ca2b835097dc13663f5c45e6',10/28/2016,1,15
29688,ord,3:16-cv-02036,b'd6f15fdd94b5e2b1be9e69bf',10/27/2016,1,3
29689,kyed,2:16-cv-00053,b'1d1eee899ac813b993164b7c',04/27/2016,1,48
29690,cacd,5:16-cv-00006,b'c6f5864ac14d119861f272f2',01/07/2016,-1,47
29691,scd,6:16-cv-03361,b'f9118c49ec9324ea63285ce4',10/13/2016,1,33
29692,flmd,3:16-cv-00690,b'cb919977fd70657fca2184dc',06/07/2016,1,27
29693,pamd,3:16-cv-00042,b'c9af4ff52a8e6845dd990da4',01/11/2016,1,30
29694,gasd,2:16-cv-00034,b'8c04fd78cdcaf420ac2b99cc',10/20/2017,0,191
29695,flmd,3:16-cv-00336,b'b4e400cdd6ee2baf5237648b',03/22/2016,-1,51
29696,mowd,4:16-cv-00356,b'fa95c3ed830d3aef35aa6916',04/22/2016,1,7
29697,oked,6:16-cv-00231,b'7c5572162c7ddb96510ec505',06/01/2016,1,66
29698,cacd,5:16-cv-02323,b'fcdd177f5b7be5e77a57fa05',11/16/2016,-1,63
29699,cacd,5:16-cv-00398,b'3efafcd54fd9fbe5b73bd4d1',03/07/2016,1,31
29700,casd,3:16-cv-02274,b'276014f178e714f9eb685c36',02/09/2017,1,19
29701,flmd,3:16-cv-00932,b'8d5c7bb3e88d9a1892dc65a8',07/19/2016,0,36
29702,wiwd,3:16-cv-00270,b'fdb8a94850989abb232b057d',04/26/2016,1,21
29703,mowd,6:16-cv-03060,b'1aa18dc403cee98cc59ade4a',02/12/2016,1,67
29704,txsd,4:16-cv-01819,b'2d361048788c052cf2cf32cb',06/23/2016,1,6
29705,cacd,2:16-cv-01943,b'c4f857460dd690abe8cb13ff',03/28/2016,-1,41
29706,mowd,2:16-cv-04265,b'231ef2697285c37c80946525',10/12/2016,1,44
29707,nyed,1:16-cv-00898,b'aef0af605a4fd26589475e83',03/09/2016,1,30
29708,casd,3:16-cv-00492,b'b6bb4e145dd7e6a99e814205',10/23/2018,0,0
29709,nynd,8:16-cv-01014,b'22f9b8d749998cb5edc7b2e8',09/26/2016,1,23
29710,caed,2:16-cv-00457,b'bc6dcaeffb5b6a0aa8ef7799',03/09/2016,1,37
29711,mowd,4:16-cv-00551,b'324fdbe12a8c32191622acdd',07/13/2016,-1,16
29712,paed,2:16-cv-02379,b'b7d6b910a4c3f2c1f3f5d2de',05/20/2016,1,3
29713,nced,5:16-cv-00937,b'e4b20439d7633762c2686447',12/12/2016,1,61
29714,cacd,2:16-cv-01126,b'cba40081eda80fd2f744f3ac',02/23/2016,-1,50
29715,tnmd,1:16-cv-00027,b'3acf71bbae72db98299bedcf',04/27/2016,1,23
29716,flmd,3:16-cv-01122,b'cb72c3b06546d6af81eecfd6',09/09/2016,1,25
29717,nysd,1:16-cv-06588,b'fe07769fb9c076a99fb737b5',09/22/2016,1,6
29718,cand,3:16-cv-02260,b'c081311f729ff5389c3a72cd',05/12/2016,1,17
29719,paed,2:16-cv-02685,b'3e87730f1384786350b13d2b',06/06/2016,1,13
29720,flmd,8:16-cv-00652,b'530991c1f3d54f67455eebb8',03/23/2016,1,31
29721,ohnd,1:16-cv-00524,b'5f4bb09fc80f40344a5d47f2',03/07/2016,1,54
29722,nysd,1:16-cv-02288,b'a56450890f13beaaa3eb26b7',03/29/2016,0,4
29723,dcd,1:16-cv-02469,b'6bdf719e6cbbbb73f69d52f1',12/19/2016,1,6
29724,paed,2:16-cv-03188,b'735f16566fbc20195f460f62',08/12/2016,1,11
29725,flnd,4:16-cv-00604,b'05b28f96c5220b836b379b3d',10/06/2016,0,22
29726,nynd,5:16-cv-00931,b'c73632de9ef72f914ebc1664',07/27/2016,0,26
29727,cacd,2:16-cv-08781,b'd7e22a990ee03d9420abebe0',12/06/2016,1,60
29728,ohnd,3:16-cv-00859,b'51b1d1078f6f0091e610d7cd',04/13/2016,1,23
29729,pawd,1:16-cv-00056,b'550dbb0d0bc7fef43e5f026a',03/16/2016,1,25
29730,paed,2:16-cv-01069,b'dcbb6e3808dfb48f58ff3291',03/09/2016,1,12
29731,ared,2:16-cv-00115,b'41743e2a6865ed065170fb10',08/31/2016,1,43
29732,cod,1:16-cv-03177,b'dd9925435978ff9942f7c282',09/19/2017,-1,374
29733,nced,5:16-cv-00288,b'df8c5e875f0b3f5b7ce3bd3f',05/10/2017,1,58
29734,nywd,1:16-cv-00618,b'c2acb1519e8f6e8a0078934e',08/03/2016,1,67
29735,cacd,5:16-cv-01693,b'92c8c7a5edc187445d6f5307',08/09/2016,1,29
29736,cacd,2:16-cv-00031,b'3efafcd54fd9fbe5b73bd4d1',01/05/2016,1,31
29737,iand,2:16-cv-01041,b'ece1c58ae140074b3f195a38',11/18/2016,1,24
29738,ksd,6:16-cv-01414,b'2de844e22a934462eeac3a58',11/18/2016,1,117
29739,utd,2:16-cv-00332,b'9d5319c1d4a1f55b8a244014',04/27/2016,1,15
29740,waed,4:16-cv-05005,b'36dd4f85de5cc27f3912ab59',01/26/2016,1,30
29741,arwd,1:16-cv-01006,b'94d5ce4b01309fadb500c20b',02/02/2016,1,133
29742,nywd,1:16-cv-00076,b'c2acb1519e8f6e8a0078934e',04/20/2016,1,67
29743,ctd,3:16-cv-00063,b'76a4bac155fab70df58ff82b',11/14/2016,1,31
29744,ohnd,1:16-cv-02138,b'5317dc9068f50b0cfaeeb310',08/26/2016,0,47
29745,pamd,3:16-cv-01107,b'3a26b3623a1c0e72b77f11b8',06/13/2016,1,36
29746,arwd,2:16-cv-02204,b'f0a4269d3868aa185f8fd8e5',08/22/2016,1,130
29747,prd,3:16-cv-01029,b'd5dc62358e7df224fc414efc',02/09/2016,1,6
29748,scd,1:16-cv-01037,b'9749a5444986624aa4c12597',04/07/2016,1,5
29749,cacd,5:16-cv-02201,b'954ed30aea1da2775e7cc674',10/20/2016,1,16
29750,miwd,1:16-cv-00189,b'9e6a53e03de310bc4857b68b',02/22/2016,1,21
29751,alnd,2:16-cv-01573,b'e1dd864721952d0e43180bf0',09/28/2016,-1,39
29752,ohnd,1:16-cv-00775,b'467aad1cda8021d948fa6f3a',05/04/2016,1,45
29753,vaed,2:16-cv-00533,b'1e68afac897d01446a7d1f13',09/08/2016,0,33
29754,med,2:16-cv-00050,b'c6107ad195161a1e43685ad2',07/15/2016,0,15
29755,mssd,1:16-cv-00092,b'17a21f4ea5d3f7e75ac358b7',03/31/2016,1,7
29756,njd,2:16-cv-04236,b'613a4e7637bdfdd2754bf209',07/14/2016,1,27
29757,lawd,6:16-cv-00144,b'561ae86a7fce11107ea87e0a',02/02/2016,1,10
29758,wied,2:16-cv-00011,b'1e260d7c77733e1196495092',01/06/2016,1,7
29759,ohnd,5:16-cv-02538,b'5317dc9068f50b0cfaeeb310',10/18/2016,1,47
29760,ohsd,2:16-cv-00886,b'a207762e56a158cb4d00a7ef',09/15/2016,1,38
29761,wvnd,3:16-cv-00126,b'cd37f0dd46b0b521eee8a364',08/30/2016,1,17
29762,azd,2:16-cv-02745,b'40a8d35c5e4dc62cf88e545e',08/17/2016,1,20
29763,wawd,2:16-cv-00143,b'66522bf056015de6da9e8b56',02/08/2016,1,37
29764,mdd,1:16-cv-03623,b'a93d7efd034e2dda9ceaf67a',04/05/2018,0,6
29765,caed,1:16-cv-00336,b'02888b0851bac77dd9e30af6',08/04/2017,1,37
29766,nyed,1:16-cv-05929,b'ed3d365de6e12f5e21a31978',12/29/2017,-10,14
29767,txsd,4:16-cv-02033,b'e70b3f6b1deb2c23779bba40',07/06/2016,0,14
29768,txnd,3:16-cv-02203,b'03394ba43eefbf47d6c74c7f',07/29/2016,1,9
29769,ctd,3:16-cv-01910,b'6a1eb9be8499eb8bbf4293fe',11/18/2016,1,28
29770,caed,1:16-cv-01193,b'b63f9fc85ff3c47853fffbb1',08/29/2016,1,36
29771,cacd,2:16-cv-07313,b'e72be88fd8e3d0c0eff204ea',10/05/2016,1,23
29772,ohnd,1:16-cv-01362,b'5317dc9068f50b0cfaeeb310',06/28/2016,1,47
29773,almd,2:16-cv-00164,b'881057e6ef112d292e0f085c',05/06/2016,-1,33
29774,ared,3:16-cv-00028,b'a6bc07fcc497c5e72a162912',02/12/2016,1,46
29775,flmd,6:16-cv-00237,b'1dec31d3ede191dfdf43d9f3',02/16/2016,-1,32
29776,ncwd,1:16-cv-00104,b'94027d399cea836dd8fd5c22',04/19/2016,-1,37
29777,azd,2:16-cv-00724,b'433dbf01898eee8ca75375cd',03/17/2016,0,6
29778,nyed,2:16-cv-04646,b'3a8852ce4f166631903bde6d',08/18/2016,-999,64
29779,moed,2:16-cv-00088,b'd95f5ac62b2c7f9c0b199afe',02/03/2017,1,27
29780,vaed,4:16-cv-00157,b'a0d2be61d05e092bbec5a768',10/18/2016,1,23
29781,caed,1:16-cv-00141,b'95a4c93b8326db67efbda2a1',01/28/2016,0,35
29782,ohnd,1:16-cv-01322,b'cba8878f448e086107542c35',06/07/2016,1,45
29783,mowd,5:16-cv-06046,b'90dcc259dc082ce7635e24d0',04/18/2016,1,41
29784,moed,4:16-cv-00606,b'8061e0c6cf1750ef48db2c32',04/29/2016,1,23
29785,ohnd,3:16-cv-02570,b'f5a5d85046f261c9c6554e23',10/21/2016,0,10
29786,arwd,2:16-cv-02269,b'e7903a20b01663782969d17c',11/22/2016,1,119
29787,nynd,3:16-cv-00353,b'20a50f7a3f76ff051a4f589b',03/29/2016,0,3
29788,flmd,3:16-cv-00857,b'cb72c3b06546d6af81eecfd6',07/05/2016,1,25
29789,nhd,1:16-cv-00103,b'37d455aaab7ff3f0cc02dabc',03/23/2016,-1,20
29790,alnd,2:16-cv-01208,b'b110b272b18e4df3c0f9b8bf',07/25/2016,1,78
29791,cand,3:16-cv-02428,b'52eeb6765c6a3082eeec3c3b',05/05/2016,1,3
29792,nmd,1:16-cv-00961,b'e3f7c239397dd5b25a1e484c',09/01/2016,1,22
29793,cacd,8:16-cv-01230,b'b96d169c4b550a7180c96291',07/06/2016,1,33
29794,flsd,1:16-cr-20158,b'9c1527f9e745b997e32d9117',10/17/2017,-1,34
29795,caed,1:16-cv-00341,b'fec78b1bf105f3def7891b12',03/11/2016,0,28
29796,kyed,7:16-cv-00153,b'1d1eee899ac813b993164b7c',07/20/2016,0,48
29797,cacd,2:16-cv-03432,b'9c8d2513baae7aa0afee263d',05/27/2016,-1,57
29798,wawd,2:16-cv-00782,b'9b50f29da0c6c7ae569906d2',06/03/2016,1,28
29799,ncwd,5:16-cv-00145,b'4a3aa85b15b6ae6b17be5a24',07/26/2016,1,41
29800,waed,1:16-cv-03184,b'26801ed8ad1b148de351aee0',10/14/2016,1,56
29801,nced,5:16-cv-00179,b'42bc24fa7c63c802044fb1c2',11/08/2016,1,48
29802,pawd,2:16-cv-00026,b'3898c3844b1e83dcb4e328a7',01/08/2016,1,89
29803,okwd,5:16-cv-00223,b'1dc5a299fcdbf02f27ab04f1',04/05/2016,-1,7
29804,moed,2:16-cv-00079,b'6573526902e738745ff833e4',12/05/2016,1,23
29805,wawd,2:16-cv-00539,b'041d00de90115407b8afc4e5',04/15/2016,1,36
29806,cod,1:16-cv-00233,b'3380b09652c6473dd19ad12c',02/02/2016,-1,9
29807,azd,3:16-cv-08215,b'c5595e7c074eff3ecf472612',10/27/2016,1,15
29808,lawd,5:16-cv-01020,b'57908bb87a72028ebcf09731',07/21/2016,1,10
29809,alnd,2:16-cv-01754,b'b8b83c62004de8daa3f1d6ac',10/27/2016,1,39
29810,wawd,3:16-cv-05782,b'4e1d042ecce340daeef0842f',09/20/2016,1,51
29811,rid,1:16-cv-00353,b'8cbd9adfb6dc9e04a4862625',06/24/2016,0,28
29812,txnd,3:16-cv-02427,b'245db0efc5394c72fb702c5c',08/23/2016,1,15
29813,tnmd,2:16-cv-00003,b'd5d6270a86745845c249fbd1',01/19/2016,1,80
29814,miwd,1:16-cv-00489,b'd1faf9784a2aec8db2835592',05/11/2016,1,46
29815,nyed,2:16-cv-04369,b'3a8852ce4f166631903bde6d',08/04/2016,0,64
29816,alsd,2:16-cv-00431,b'26e45562a13d163b1cc0fbb2',08/17/2016,1,16
29817,wawd,2:16-cv-01058,b'e619a46bc2b122385f10495d',07/12/2016,1,59
29818,caed,2:16-cv-01951,b'a3d3dfcf6e14f4c8a8f70fea',08/19/2016,1,35
29819,mdd,8:16-cv-02696,b'cec45f016681a5629fb74eb0',12/21/2015,1,32
29820,txwd,6:16-cv-00466,b'c2823daad9e189d99eb73572',12/22/2016,-1,118
29821,casd,3:16-cv-02682,b'71fbb61249f1037edd970d03',11/04/2016,1,19
29822,alnd,7:16-cv-02080,b'923739e51770bb4909da6e87',01/11/2017,1,60
29823,caed,2:16-cv-00973,b'd849ddc62508b58c586a49d2',05/06/2016,1,40
29824,waed,1:16-cv-03001,b'65dc5b54f5ccf8f79a504dcc',01/04/2016,1,42
29825,vaed,2:16-cv-00717,b'a0d2be61d05e092bbec5a768',12/16/2016,0,23
29826,mnd,0:16-cv-01745,b'5bf99fdabe84fdf76f2ce1f3',06/16/2016,-1,19
29827,cand,3:16-cv-07359,b'dbd2acd970858f3088d5e388',01/13/2017,1,22
29828,oked,6:16-cv-00001,b'7c5572162c7ddb96510ec505',01/12/2016,1,66
29829,ord,1:16-cv-00619,b'2337ecff8fe97c83c839fd08',08/10/2016,-1,27
29830,dcd,1:16-cv-01682,b'a3b39e5ee7b5cafbd9b6e4ed',08/17/2016,0,6
29831,txed,2:16-cv-00455,b'6678cc0239c4d6d7ba38a33f',05/03/2016,1,3
29832,casd,3:16-cv-00942,b'89f70017884c9c2c60bc33c4',04/22/2016,1,17
29833,oked,6:16-cv-00410,b'bcab51f8db1f5ad609dbf781',09/28/2016,-999,41
29834,mdd,1:16-cv-01341,b'8884636f8c75ec2a87f6df83',07/11/2016,1,14
29835,mowd,4:16-cv-00195,b'fa95c3ed830d3aef35aa6916',03/08/2016,1,7
29836,mdd,8:16-cv-03701,b'edde799f9680130acda64e48',11/16/2016,1,101
29837,ohsd,3:16-cv-00175,b'7ad873ffe1261fa3a686237d',05/06/2016,1,86
29838,kyed,5:16-cv-00106,b'0215f429bcd30ad43f28696e',04/13/2016,1,14
29839,miwd,1:16-cv-01159,b'9f98a1a6929201c04f781e3c',09/26/2016,1,34
29840,cacd,2:16-cv-01165,b'119a02b4ed9c1f8b3667ea4d',02/24/2016,-1,53
29841,scd,1:16-cv-03572,b'1fceedd6ded429b826e22efa',11/08/2016,1,37
29842,okwd,5:16-cv-00449,b'f998a32804a594b5e9ef5317',05/03/2016,1,23
29843,caed,2:16-cv-00493,b'6566dc8761ff9424285347b8',03/30/2016,1,38
29844,scd,5:16-cv-03277,b'6613926b1c6c45b5c897b7f8',10/04/2016,1,45
29845,wawd,3:16-cv-05017,b'68925b4fdd15db5d96c8614d',01/14/2016,1,22
29846,flmd,3:16-cv-01470,b'cb919977fd70657fca2184dc',11/29/2016,1,27
29847,ncmd,1:16-cv-01171,b'd90702019e941d9908c71fcf',09/27/2016,1,5
29848,cacd,5:16-cv-02127,b'538da23154b1ca00659154d6',10/14/2016,1,26
29849,ared,2:16-cv-00087,b'8bdf7e58615fc3f83a5f0c1d',06/13/2016,1,20
29850,oked,6:16-cv-00060,b'7507fd27d6f18330e27d88fe',03/11/2016,1,97
29851,mowd,6:16-cv-03385,b'231ef2697285c37c80946525',10/18/2016,1,44
29852,ilsd,3:16-cv-00194,b'93b68509e813de3dc8bec919',09/01/2016,-1,18
29853,txnd,3:16-cv-02957,b'5495459738d803460d639107',10/21/2016,1,17
29854,nywd,6:16-cv-06218,b'dfe85fbdbc3c26a7778dfa4a',04/15/2016,-1,66
29855,paed,2:16-cv-06283,b'9d907fe73aa4693002e87841',12/02/2016,0,14
29856,mad,1:16-cv-10562,b'b33cf34abbdebe6e7fe383e3',04/12/2016,1,5
29857,sdd,5:16-cv-05004,b'97a6b3b4587c22ac81c8b701',01/29/2016,1,16
29858,cacd,5:16-cv-02245,b'250cc1468c2824a39f186724',10/31/2016,1,30
29859,oknd,4:16-cv-00290,b'5e7834d5c5b4b1cd8f4e017c',05/31/2016,1,9
29860,arwd,5:16-cv-05146,b'e7903a20b01663782969d17c',06/17/2016,1,119
29861,ncmd,1:16-cv-00369,b'd90702019e941d9908c71fcf',05/06/2016,1,5
29862,scd,8:16-cv-01130,b'f9118c49ec9324ea63285ce4',05/11/2016,1,33
29863,alnd,2:16-cv-00816,b'e26469f7690f60b76cb08eb8',05/17/2016,0,52
29864,cand,4:16-cv-01689,b'f28bc70ed8e8b0da15b8a06b',04/05/2016,1,20
29865,waed,2:16-cv-00398,b'26801ed8ad1b148de351aee0',11/09/2016,1,56
29866,kywd,5:16-cv-00016,b'7dcf6d41c3077f441773adc3',02/11/2016,1,15
29867,ctd,3:16-cv-00326,b'0b4b29772300e72dbaf6cf3f',03/21/2016,-999,47
29868,scd,9:16-cv-03861,b'1fceedd6ded429b826e22efa',12/13/2016,1,37
29869,cand,5:16-cv-03736,b'15fb5a10146e9a3738afade8',07/15/2016,1,40
29870,flmd,8:16-cv-03182,b'ea3c955146199a39668db16c',11/15/2016,1,84
29871,nyed,1:16-cv-05333,b'7d76bd697aeea0bf58759ee6',12/22/2016,1,1
29872,paed,2:16-cv-02683,b'c36d1c0b79415222431a22f1',06/03/2016,1,11
29873,sdd,5:16-cv-05067,b'97a6b3b4587c22ac81c8b701',08/08/2016,1,16
29874,cand,5:16-cv-00886,b'22a4959457ad41cda28b8bda',04/05/2016,-1,3
29875,caed,2:16-cv-02274,b'ae35fcbd7cda61e69af288b2',10/18/2016,1,49
29876,arwd,2:16-cv-02031,b'f0a4269d3868aa185f8fd8e5',02/19/2016,1,130
29877,cacd,2:16-cv-01690,b'48fae50b2a7d0a24699a64ac',03/15/2016,1,35
29878,txwd,5:16-cv-00187,b'0eb5da682ac02ec38d6dcf84',06/20/2016,1,12
29879,wawd,2:16-cv-00854,b'68925b4fdd15db5d96c8614d',06/16/2016,1,22
29880,pawd,2:16-cv-01012,b'da67d27727ddc96e22786932',07/08/2016,1,16
29881,flmd,6:16-cv-00500,b'1832e1ab3c51bb3efbc92203',03/23/2016,1,75
29882,arwd,6:16-cv-06037,b'94d5ce4b01309fadb500c20b',04/26/2016,1,133
29883,ohsd,3:16-cv-00036,b'7ad873ffe1261fa3a686237d',01/28/2016,1,86
29884,cacd,5:16-cv-00876,b'059a7de3b43b31511614b07f',05/04/2016,1,27
29885,flmd,8:16-cv-01060,b'cb72c3b06546d6af81eecfd6',05/04/2016,1,25
29886,scd,0:16-cv-03157,b'488497ee137d965caefd2826',09/28/2016,1,38
29887,cod,1:16-cv-00991,b'65e96fe0988a2e9448d623fb',05/03/2017,1,12
29888,ohsd,3:16-cv-00391,b'e0ecaf01dcb8fd7dbba66875',09/13/2016,1,48
29889,azd,2:16-cv-02951,b'5b0e4a99ee78e0e7535145dc',01/11/2017,-999,11
29890,flsd,1:16-cv-25050,b'c7259a2986bfc07fab814bbd',12/06/2016,0,49
29891,ohnd,3:16-cv-02783,b'9ecffd6e0f0e1cbfa58b39a0',11/16/2016,1,26
29892,cand,3:16-cv-04896,b'2832b155f6d3b67e2fe11e47',08/24/2016,0,17
29893,cacd,2:16-cv-05662,b'c4f857460dd690abe8cb13ff',08/05/2016,-1,41
29894,caed,1:16-cv-00786,b'4264d6af8d4becb4e36ec7fa',06/08/2016,1,37
29895,txnd,4:16-cv-00904,b'fbbf456527a5af4405f8aaec',10/04/2016,1,83
29896,mdd,1:16-cv-02607,b'b6f51722ebfdc627ad238100',07/20/2016,1,29
29897,cacd,2:16-cv-01398,b'9cb18f142c126c54606dc770',03/08/2016,-1,18
29898,cacd,2:16-cv-00519,b'd9114f7303d8490ec68632ac',01/26/2016,1,59
29899,nysd,1:16-cv-07847,b'd18ce1952c7e3f3df1b183b3',10/11/2016,-1,495
29900,paed,2:16-cv-05173,b'b5bb70e93b04f3e2ccac31c8',10/12/2016,1,14
29901,cacd,2:16-cv-03407,b'3efafcd54fd9fbe5b73bd4d1',05/23/2016,1,31
29902,nmd,1:16-cv-00960,b'350e070e9ce3c3aa96483812',08/30/2016,1,16
29903,nysd,1:16-cv-07376,b'aec0c964c64e05a2c62df32c',10/20/2016,1,22
29904,ksd,5:16-cv-04044,b'bc7296c8db193b460c3adf53',01/10/2017,1,13
29905,ohnd,1:16-cv-00676,b'1785d507e1f00fa2dfe5aae6',03/21/2016,1,29
29906,ohsd,2:16-cv-00943,b'a207762e56a158cb4d00a7ef',10/14/2016,1,38
29907,kyed,5:16-cv-00437,b'6833329615eedca191550f4f',11/30/2016,1,39
29908,wawd,3:16-cv-06000,b'05d6249e7cd8c6b5eb947fa6',12/08/2016,1,35
29909,njd,1:16-cv-04119,b'ad18834161d3257d43eeb0a5',07/12/2016,0,6
29910,casd,3:16-cv-03043,b'932a27099225e72340582358',12/16/2016,0,23
29911,ilcd,1:16-cv-01066,b'86fa7cb530dd1a610fea2795',02/29/2016,1,43
29912,ncwd,1:16-cv-00278,b'5c856a26a265d66af3d90bae',08/19/2016,1,26
29913,azd,2:16-cv-00014,b'5fa7c7e0fbfc704accf3ed7a',04/07/2017,0,5
29914,cacd,5:16-cv-01853,b'07a45193f8ae8a353601153f',09/01/2016,1,21
29915,txnd,3:16-cv-01685,b'48e2d8efb62d9bd6efc8ff42',06/29/2016,1,30
29916,ared,3:16-cv-00043,b'f60fc51637788f30bf231cfa',02/05/2016,1,44
29917,caed,1:16-cv-00355,b'95a4c93b8326db67efbda2a1',04/06/2016,1,35
29918,txed,6:16-cv-01393,b'68f5cc2002c5b1fb882496a3',12/29/2016,1,123
29919,txsd,4:16-cv-01754,b'172710441423c6f7f184d9b9',06/17/2016,0,1
29920,vaed,2:16-cv-00309,b'd20943ba59be0ae72a43a171',06/22/2016,1,48
29921,flsd,0:16-cv-60355,b'8337c399c3c600d6bf22f825',04/12/2016,0,18
29922,kyed,5:16-cv-00131,b'ae8917c0846af2e4b93135d9',05/02/2016,1,54
29923,nysd,1:16-cv-03819,b'd18ce1952c7e3f3df1b183b3',07/06/2016,1,495
29924,cacd,2:16-cv-08437,b'73d0d87f32b46cbb4a3ee787',11/17/2016,-1,56
29925,cacd,2:16-cv-08675,b'f9f1f57f1917bd9ec24263d1',11/23/2016,1,55
29926,alnd,4:16-cv-01255,b'b110b272b18e4df3c0f9b8bf',08/02/2016,1,78
29927,flmd,8:16-cv-02830,b'e4b8964b9d7ec840c7fde3e2',10/20/2016,-1,69
29928,alsd,2:16-cv-00374,b'5acbab1279c4068e2a09444b',07/18/2016,1,9
29929,nywd,1:16-cv-00724,b'5aca2b76fe577bfaffa3cf48',10/19/2016,1,6
29930,casd,3:16-cv-01929,b'1e3c16f353295068c64e3db1',08/02/2016,-1,30
29931,ord,3:16-cv-00569,b'ab15c4d4e72c2eedc9641226',04/25/2016,1,48
29932,alnd,2:16-cv-01758,b'e26469f7690f60b76cb08eb8',02/03/2017,1,52
29933,nmd,2:16-cv-00725,b'a2029c9831f9d7c9c5db387d',06/27/2016,0,5
29934,cacd,2:16-cv-06825,b'c53ad4b10c1f11497e9bb4e0',09/13/2016,1,34
29935,nywd,1:16-cv-00745,b'c75bf0b3d80ff8a54ef88e88',10/19/2016,1,112
29936,caed,1:16-cv-00620,b'1df648dd65531ef56b156bc5',05/04/2016,1,39
29937,mad,1:16-cv-12178,b'b33cf34abbdebe6e7fe383e3',02/13/2017,-10,5
29938,ohsd,1:16-cv-00861,b'd1a91cc30c17f4f6141a7b3f',08/24/2016,1,36
29939,ilsd,3:16-cv-01149,b'301d1d879ab58a3fcf4ced2e',11/01/2016,1,52
29940,caed,1:16-cv-01480,b'fec78b1bf105f3def7891b12',10/24/2016,1,28
29941,nywd,1:16-cv-00336,b'a2e5795d57e123ae258c68e9',06/08/2016,1,100
29942,ord,3:16-cv-02373,b'874465182f94f0f8cbe00036',01/03/2017,1,54
29943,alnd,2:16-cv-00110,b'e26469f7690f60b76cb08eb8',01/22/2016,0,52
29944,mssd,5:16-cv-00008,b'0c9fc306eace6dd287c0c388',01/28/2016,1,16
29945,mied,2:16-cv-13354,b'c9b41ef30a65055b3d89da69',09/19/2016,1,7
29946,arwd,1:16-cv-01013,b'94d5ce4b01309fadb500c20b',02/22/2016,1,133
29947,cacd,2:16-cv-04064,b'efcd3a09f844f475e77f4702',06/15/2016,-1,55
29948,caed,1:16-cv-00981,b'95a4c93b8326db67efbda2a1',08/10/2016,1,35
29949,txwd,5:16-cv-00865,b'0eb5da682ac02ec38d6dcf84',09/26/2016,-10,12
29950,wvsd,3:16-cv-05062,b'5e5f131efcb6f4e3f9d485ae',06/07/2016,1,8
29951,nywd,6:16-cv-06778,b'a2e5795d57e123ae258c68e9',12/13/2016,1,100
29952,cacd,5:16-cv-01990,b'bc0e4da324b06637e2eaed9c',09/22/2016,1,23
29953,oked,6:16-cv-00502,b'fa70ec334065fefd9d53f6ee',11/15/2016,1,46
29954,mdd,8:16-cv-03663,b'9cbc92874c05d8cac11f5e0a',11/18/2016,1,18
29955,caed,2:16-cv-00597,b'834b1aca61bd0b765112cc22',11/22/2016,-10,46
29956,waed,2:16-cv-00014,b'1cedc530b114da154738756f',01/15/2016,1,15
29957,ohnd,5:16-cv-01204,b'1785d507e1f00fa2dfe5aae6',05/19/2016,0,29
29958,njd,3:16-cv-05430,b'329c32b17c97e90f2cd44781',12/04/2017,-1,11
29959,moed,4:16-cv-00185,b'8061e0c6cf1750ef48db2c32',04/20/2016,1,23
29960,paed,2:16-cv-06635,b'3822811acbd58df4dec9b0b7',01/04/2017,1,12
29961,caed,1:16-cv-00448,b'2c40e724884a7e190070b7b1',04/01/2016,1,35
29962,flmd,6:16-cv-00152,b'1832e1ab3c51bb3efbc92203',02/01/2016,1,75
